          a            b  c  d   e      J  g  h   position            i                     strength         f      z       label       m       n      o   p  q      r  s  t     u   v   K  y
SymmetricTop Excited   7 11  1 Ground   6  5  1  1500.090981          -               2.39554795804752    0.0000    :     rR4(6)    :     Excited v=1  7  5     E2u - Ground v=0  6  4 E2g
SymmetricTop Excited   6 11  3 Ground   5  5  2  1500.09297196        -               1.59928303335782    0.0000    :     rR2(5)    :     Excited v=1  6  3     E2u - Ground v=0  5  2 E2g
SymmetricTop Excited   5  6  2 Ground   4  0  1  1500.09562844        -               1.7047916336852     0.0000    :     rR0(4)    :     Excited v=1  5  1     A1u - Ground v=0  4  0 A1g
SymmetricTop Excited   4 11  3 Ground   3  5  1  1500.09895044        -               0.230811883039615   0.0000    :     pR2(3)    :     Excited v=1  4  1     E2u - Ground v=0  3  2 E2g
SymmetricTop Excited   8 11  1 Ground   7  5  1  1500.107853          -               2.21519777587312    0.0000    :     rR4(7)    :     Excited v=1  8  5     E2u - Ground v=0  7  4 E2g
SymmetricTop Excited   7 11  3 Ground   6  5  2  1500.11050996        -               1.5569452436642     0.0000    :     rR2(6)    :     Excited v=1  7  3     E2u - Ground v=0  6  2 E2g
SymmetricTop Excited   6 10  2 Ground   5  4  2  1500.10323576        -               1.2290819286847     0.0000    :     rR1(5)    :     Excited v=1  6  2     E1u - Ground v=0  5  1 E1g
SymmetricTop Excited   5 10  3 Ground   4  4  1  1500.106558          -               0.570536446801599   0.0000    :     pR1(4)    :     Excited v=1  5  0    E1u - Ground v=0  4  1 E1g
SymmetricTop Excited   6  7  2 Ground   5  1  1  1500.11383244        -               1.83627934804311    0.0000    :     rR0(5)    :     Excited v=1  6  1     A2u - Ground v=0  5  0 A2g
SymmetricTop Excited   8  8  1 Ground   7  2  1  1500.11745104        -               1.82275560645968    0.0000    :     rR3B1g(7)    :     Excited v=1  8  4     B1u - Ground v=0  7  3 B1g
SymmetricTop Excited   8  9  1 Ground   7  3  1  1500.11745104        -               1.82275560645968    0.0000    :     rR3B2g(7)    :     Excited v=1  8  4     B2u - Ground v=0  7  3 B2g
SymmetricTop Excited   9 11  1 Ground   8  5  1  1500.124059          -               2.02171448018922    0.0000    :     rR4(8)    :     Excited v=1  9  5     E2u - Ground v=0  8  4 E2g
SymmetricTop Excited   7 10  2 Ground   6  4  2  1500.12077376        -               1.23073145061891    0.0000    :     rR1(6)    :     Excited v=1  7  2     E1u - Ground v=0  6  1 E1g
SymmetricTop Excited   6 10  3 Ground   5  4  2  1500.124762          -               0.658436747509661   0.0000    :     pR1(5)    :     Excited v=1  6  0    E1u - Ground v=0  5  1 E1g
SymmetricTop Excited   8 11  3 Ground   7  5  2  1500.12738196        -               1.48895127048955    0.0000    :     rR2(7)    :     Excited v=1  8  3     E2u - Ground v=0  7  2 E2g
SymmetricTop Excited   7  6  2 Ground   6  0  1  1500.13137044        -               1.9068453966546     0.0000    :     rR0(6)    :     Excited v=1  7  1     A1u - Ground v=0  6  0 A1g
SymmetricTop Excited   9  8  1 Ground   8  2  1  1500.13365704        -               1.68515415372738    0.0000    :     rR3B1g(8)    :     Excited v=1  9  4     B1u - Ground v=0  8  3 B1g
SymmetricTop Excited   9  9  1 Ground   8  3  1  1500.13365704        -               1.68515415372738    0.0000    :     rR3B2g(8)    :     Excited v=1  9  4     B2u - Ground v=0  8  3 B2g
SymmetricTop Excited   6 11  4 Ground   5  5  2  1500.13602444        -               0.444245287043837   0.0000    :     pR2(5)    :     Excited v=1  6  1     E2u - Ground v=0  5  2 E2g
SymmetricTop Excited   5  8  2 Ground   4  2  1  1500.12941576        -               0.17671417479989    0.0000    :     pR3B1g(4)    :     Excited v=1  5  2     B1u - Ground v=0  4  3 B1g
SymmetricTop Excited   5  9  2 Ground   4  3  1  1500.12941576        -               0.17671417479989    0.0000    :     pR3B2g(4)    :     Excited v=1  5  2     B2u - Ground v=0  4  3 B2g
SymmetricTop Excited  10 11  1 Ground   9  5  1  1500.139599          -               1.81839160041978    0.0000    :     rR4(9)    :     Excited v=1 10  5     E2u - Ground v=0  9  4 E2g
SymmetricTop Excited   9 11  3 Ground   8  5  2  1500.14358796        -               1.39772668296532    0.0000    :     rR2(8)    :     Excited v=1  9  3     E2u - Ground v=0  8  2 E2g
SymmetricTop Excited   8 10  2 Ground   7  4  2  1500.13764576        -               1.20373331867091    0.0000    :     rR1(7)    :     Excited v=1  8  2     E1u - Ground v=0  7  1 E1g
SymmetricTop Excited   7 10  3 Ground   6  4  2  1500.1423            -               0.717926679527696   0.0000    :     pR1(6)    :     Excited v=1  7  0    E1u - Ground v=0  6  1 E1g
SymmetricTop Excited   8  7  2 Ground   7  1  1  1500.14824244        -               1.91830174553543    0.0000    :     rR0(7)    :     Excited v=1  8  1     A2u - Ground v=0  7  0 A2g
SymmetricTop Excited  10  8  1 Ground   9  2  1  1500.14919704        -               1.53251986624071    0.0000    :     rR3B1g(9)    :     Excited v=1 10  4     B1u - Ground v=0  9  3 B1g
SymmetricTop Excited  10  9  1 Ground   9  3  1  1500.14919704        -               1.53251986624071    0.0000    :     rR3B2g(9)    :     Excited v=1 10  4     B2u - Ground v=0  9  3 B2g
SymmetricTop Excited   6  8  2 Ground   5  2  1  1500.14761976        -               0.271919774559247   0.0000    :     pR3B1g(5)    :     Excited v=1  6  2     B1u - Ground v=0  5  3 B1g
SymmetricTop Excited   6  9  2 Ground   5  3  1  1500.14761976        -               0.271919774559247   0.0000    :     pR3B2g(5)    :     Excited v=1  6  2     B2u - Ground v=0  5  3 B2g
SymmetricTop Excited  11 11  1 Ground  10  5  1  1500.154473          -               1.61037859073199    0.0000    :     rR4(10)    :     Excited v=1 11  5     E2u - Ground v=0 10  4 E2g
SymmetricTop Excited   9 10  2 Ground   8  4  2  1500.15385176        -               1.15090899089561    0.0000    :     rR1(8)    :     Excited v=1  9  2     E1u - Ground v=0  8  1 E1g
SymmetricTop Excited   7 11  4 Ground   6  5  2  1500.15356244        -               0.518981747888066   0.0000    :     pR2(6)    :     Excited v=1  7  1     E2u - Ground v=0  6  2 E2g
SymmetricTop Excited  10 11  3 Ground   9  5  2  1500.15912796        -               1.28763452084627    0.0000    :     rR2(9)    :     Excited v=1 10  3     E2u - Ground v=0  9  2 E2g
SymmetricTop Excited   8 10  3 Ground   7  4  2  1500.159172          -               0.748989620506346   0.0000    :     pR1(7)    :     Excited v=1  8  0    E1u - Ground v=0  7  1 E1g
SymmetricTop Excited   6 11  2 Ground   5  5  1  1500.15954796        -               0.139811917705038   0.0000    :     pR4(5)    :     Excited v=1  6  3     E2u - Ground v=0  5  4 E2g
SymmetricTop Excited   9  6  2 Ground   8  0  1  1500.16444844        -               1.8758040116721     0.0000    :     rR0(8)    :     Excited v=1  9  1     A1u - Ground v=0  8  0 A1g
SymmetricTop Excited  11  8  1 Ground  10  2  1  1500.16407104        -               1.37025894043192    0.0000    :     rR3B1g(10)    :     Excited v=1 11  4     B1u - Ground v=0 10  3 B1g
SymmetricTop Excited  11  9  1 Ground  10  3  1  1500.16407104        -               1.37025894043192    0.0000    :     rR3B2g(10)    :     Excited v=1 11  4     B2u - Ground v=0 10  3 B2g
SymmetricTop Excited   7  8  2 Ground   6  2  1  1500.16515776        -               0.352961663301815   0.0000    :     pR3B1g(6)    :     Excited v=1  7  2     B1u - Ground v=0  6  3 B1g
SymmetricTop Excited   7  9  2 Ground   6  3  1  1500.16515776        -               0.352961663301815   0.0000    :     pR3B2g(6)    :     Excited v=1  7  2     B2u - Ground v=0  6  3 B2g
SymmetricTop Excited  12 11  1 Ground  11  5  1  1500.168681          -               1.40346804985213    0.0000    :     rR4(11)    :     Excited v=1 12  5     E2u - Ground v=0 11  4 E2g
SymmetricTop Excited  10 10  2 Ground   9  4  2  1500.16939176        -               1.07656911640864    0.0000    :     rR1(9)    :     Excited v=1 10  2     E1u - Ground v=0  9  1 E1g
SymmetricTop Excited   8 11  4 Ground   7  5  2  1500.17043444        -               0.568508666914192   0.0000    :     pR2(7)    :     Excited v=1  8  1     E2u - Ground v=0  7  2 E2g
SymmetricTop Excited  10  7  2 Ground   9  1  1  1500.17998844        -               1.7871348516004     0.0000    :     rR0(9)    :     Excited v=1 10  1     A2u - Ground v=0  9  0 A2g
SymmetricTop Excited  12  8  1 Ground  11  2  1  1500.17827904        -               1.20423562591599    0.0000    :     rR3B1g(11)    :     Excited v=1 12  4     B1u - Ground v=0 11  3 B1g
SymmetricTop Excited  12  9  1 Ground  11  3  1  1500.17827904        -               1.20423562591599    0.0000    :     rR3B2g(11)    :     Excited v=1 12  4     B2u - Ground v=0 11  3 B2g
SymmetricTop Excited  11 11  3 Ground  10  5  2  1500.17400196        -               1.16409393247582    0.0000    :     rR2(10)    :     Excited v=1 11  3     E2u - Ground v=0 10  2 E2g
SymmetricTop Excited   9 10  3 Ground   8  4  2  1500.175378          -               0.753322248586214   0.0000    :     pR1(8)    :     Excited v=1  9  0    E1u - Ground v=0  8  1 E1g
SymmetricTop Excited   7 11  2 Ground   6  5  1  1500.17708596        -               0.21777708709523    0.0000    :     pR4(6)    :     Excited v=1  7  3     E2u - Ground v=0  6  4 E2g
SymmetricTop Excited  13 11  1 Ground  12  5  1  1500.182223          -               1.20326841851728    0.0000    :     rR4(12)    :     Excited v=1 13  5     E2u - Ground v=0 12  4 E2g
SymmetricTop Excited  11 10  2 Ground  10  4  2  1500.18426576        -               0.985918937834094   0.0000    :     rR1(10)    :     Excited v=1 11  2     E1u - Ground v=0 10  1 E1g
SymmetricTop Excited   9 11  4 Ground   8  5  2  1500.18664044        -               0.59297495640953    0.0000    :     pR2(8)    :     Excited v=1  9  1     E2u - Ground v=0  8  2 E2g
SymmetricTop Excited   8  8  2 Ground   7  2  1  1500.18202976        -               0.414262637831746   0.0000    :     pR3B1g(7)    :     Excited v=1  8  2     B1u - Ground v=0  7  3 B1g
SymmetricTop Excited   8  9  2 Ground   7  3  1  1500.18202976        -               0.414262637831746   0.0000    :     pR3B2g(7)    :     Excited v=1  8  2     B2u - Ground v=0  7  3 B2g
SymmetricTop Excited  11  6  2 Ground  10  0  1  1500.19486244        -               1.66183229633215    0.0000    :     rR0(10)    :     Excited v=1 11  1     A1u - Ground v=0 10  0 A1g
SymmetricTop Excited  13  8  1 Ground  12  2  1  1500.19182104        -               1.04010359844132    0.0000    :     rR3B1g(12)    :     Excited v=1 13  4     B1u - Ground v=0 12  3 B1g
SymmetricTop Excited  13  9  1 Ground  12  3  1  1500.19182104        -               1.04010359844132    0.0000    :     rR3B2g(12)    :     Excited v=1 13  4     B2u - Ground v=0 12  3 B2g
SymmetricTop Excited  14 11  1 Ground  13  5  1  1500.195099          -               1.01464990030999    0.0000    :     rR4(13)    :     Excited v=1 14  5     E2u - Ground v=0 13  4 E2g
SymmetricTop Excited  10 10  3 Ground   9  4  2  1500.190918          -               0.734024397551343   0.0000    :     pR1(9)    :     Excited v=1 10  0    E1u - Ground v=0  9  1 E1g
SymmetricTop Excited   8 11  2 Ground   7  5  1  1500.19395796        -               0.283999714855528   0.0000    :     pR4(7)    :     Excited v=1  8  3     E2u - Ground v=0  7  4 E2g
SymmetricTop Excited   7 10  1 Ground   6  4  1  1500.18934704        -               0.112870973425552   0.0000    :     pR5(6)    :     Excited v=1  7  4     E1u - Ground v=0  6  5 E1g
SymmetricTop Excited  13 11  3 Ground  12  5  2  1500.20175196        -               0.899605753971019   0.0000    :     rR2(12)    :     Excited v=1 13  3     E2u - Ground v=0 12  2 E2g
SymmetricTop Excited  14  8  1 Ground  13  2  1  1500.20469704        -               0.882832150416044   0.0000    :     rR3B1g(13)    :     Excited v=1 14  4     B1u - Ground v=0 13  3 B1g
SymmetricTop Excited  14  9  1 Ground  13  3  1  1500.20469704        -               0.882832150416044   0.0000    :     rR3B2g(13)    :     Excited v=1 14  4     B2u - Ground v=0 13  3 B2g
SymmetricTop Excited  15 11  1 Ground  14  5  1  1500.207309          -               0.841411256662711   0.0000    :     rR4(14)    :     Excited v=1 15  5     E2u - Ground v=0 14  4 E2g
SymmetricTop Excited  11 10  3 Ground  10  4  2  1500.205792          -               0.695199251036861   0.0000    :     pR1(10)    :     Excited v=1 11  0    E1u - Ground v=0 10  1 E1g
SymmetricTop Excited  10 11  4 Ground   9  5  2  1500.20218044        -               0.594292855775201   0.0000    :     pR2(9)    :     Excited v=1 10  1     E2u - Ground v=0  9  2 E2g
SymmetricTop Excited   8 10  1 Ground   7  4  1  1500.20621904        -               0.176631938809829   0.0000    :     pR5(7)    :     Excited v=1  8  4     E1u - Ground v=0  7  5 E1g
SymmetricTop Excited  12  7  2 Ground  11  1  1  1500.20907044        -               1.51027050834129    0.0000    :     rR0(11)    :     Excited v=1 12  1     A2u - Ground v=0 11  0 A2g
SymmetricTop Excited  13 10  2 Ground  12  4  2  1500.21201576        -               0.777786230513689   0.0000    :     rR1(12)    :     Excited v=1 13  2     E1u - Ground v=0 12  1 E1g
SymmetricTop Excited  14 11  3 Ground  13  5  2  1500.21462796        -               0.769234769500299   0.0000    :     rR2(13)    :     Excited v=1 14  3     E2u - Ground v=0 13  2 E2g
SymmetricTop Excited  10  8  2 Ground   9  2  1  1500.21377576        -               0.471544574227909   0.0000    :     pR3B1g(9)    :     Excited v=1 10  2     B1u - Ground v=0  9  3 B1g
SymmetricTop Excited  10  9  2 Ground   9  3  1  1500.21377576        -               0.471544574227909   0.0000    :     pR3B2g(9)    :     Excited v=1 10  2     B2u - Ground v=0  9  3 B2g
SymmetricTop Excited   9 11  2 Ground   8  5  1  1500.21016396        -               0.33324963959163    0.0000    :     pR4(8)    :     Excited v=1  9  3     E2u - Ground v=0  8  4 E2g
SymmetricTop Excited  13  6  2 Ground  12  0  1  1500.22261244        -               1.34279277827903    0.0000    :     rR0(12)    :     Excited v=1 13  1     A1u - Ground v=0 12  0 A1g
SymmetricTop Excited  15  8  1 Ground  14  2  1  1500.21690704        -               0.736406190119737   0.0000    :     rR3B1g(14)    :     Excited v=1 15  4     B1u - Ground v=0 14  3 B1g
SymmetricTop Excited  15  9  1 Ground  14  3  1  1500.21690704        -               0.736406190119737   0.0000    :     rR3B2g(14)    :     Excited v=1 15  4     B2u - Ground v=0 14  3 B2g
SymmetricTop Excited  16 11  1 Ground  15  5  1  1500.218853          -               0.686131333440131   0.0000    :     rR4(15)    :     Excited v=1 16  5     E2u - Ground v=0 15  4 E2g
SymmetricTop Excited  12 10  3 Ground  11  4  2  1500.22              -               0.641515894938849   0.0000    :     pR1(11)    :     Excited v=1 12  0    E1u - Ground v=0 11  1 E1g
SymmetricTop Excited  11 11  4 Ground  10  5  2  1500.21705444        -               0.575650845729801   0.0000    :     pR2(10)    :     Excited v=1 11  1     E2u - Ground v=0 10  2 E2g
SymmetricTop Excited   9 10  1 Ground   8  4  1  1500.22242504        -               0.230291819438739   0.0000    :     pR5(8)    :     Excited v=1  9  4     E1u - Ground v=0  8  5 E1g
SymmetricTop Excited  14  7  2 Ground  13  1  1  1500.23548844        -               1.16897688306979    0.0000    :     rR0(13)    :     Excited v=1 14  1     A2u - Ground v=0 13  0 A2g
SymmetricTop Excited  13 10  3 Ground  12  4  2  1500.233542          -               0.577784056953026   0.0000    :     pR1(12)    :     Excited v=1 13  0    E1u - Ground v=0 12  1 E1g
SymmetricTop Excited  15 10  2 Ground  14  4  2  1500.23710176        -               0.567274797184387   0.0000    :     rR1(14)    :     Excited v=1 15  2     E1u - Ground v=0 14  1 E1g
SymmetricTop Excited  16 11  3 Ground  15  5  2  1500.23838196        -               0.532578903821112   0.0000    :     rR2(15)    :     Excited v=1 16  3     E2u - Ground v=0 15  2 E2g
SymmetricTop Excited  17  8  1 Ground  16  2  1  1500.23932904        -               0.486374741125953   0.0000    :     rR3B1g(16)    :     Excited v=1 17  4     B1u - Ground v=0 16  3 B1g
SymmetricTop Excited  17  9  1 Ground  16  3  1  1500.23932904        -               0.486374741125953   0.0000    :     rR3B2g(16)    :     Excited v=1 17  4     B2u - Ground v=0 16  3 B2g
SymmetricTop Excited  18 11  1 Ground  17  5  1  1500.239943          -               0.433782751075142   0.0000    :     rR4(17)    :     Excited v=1 18  5     E2u - Ground v=0 17  4 E2g
SymmetricTop Excited  11 11  2 Ground  10  5  1  1500.24057796        -               0.375755004504131   0.0000    :     pR4(10)    :     Excited v=1 11  3     E2u - Ground v=0 10  4 E2g
SymmetricTop Excited  10 10  1 Ground   9  4  1  1500.23796504        -               0.269270922517049   0.0000    :     pR5(9)    :     Excited v=1 10  4     E1u - Ground v=0  9  5 E1g
SymmetricTop Excited  15  6  2 Ground  14  0  1  1500.24769844        -               0.997085682577231   0.0000    :     rR0(14)    :     Excited v=1 15  1     A1u - Ground v=0 14  0 A1g
SymmetricTop Excited  14 10  3 Ground  13  4  2  1500.246418          -               0.50858244216249    0.0000    :     pR1(13)    :     Excited v=1 14  0    E1u - Ground v=0 13  1 E1g
SymmetricTop Excited  13 11  4 Ground  12  5  2  1500.24480444        -               0.494783164684061   0.0000    :     pR2(12)    :     Excited v=1 13  1     E2u - Ground v=0 12  2 E2g
SymmetricTop Excited  16 10  2 Ground  15  4  2  1500.24864576        -               0.470846398289832   0.0000    :     rR1(15)    :     Excited v=1 16  2     E1u - Ground v=0 15  1 E1g
SymmetricTop Excited  12  8  2 Ground  11  2  1  1500.24285776        -               0.451588359718498   0.0000    :     pR3B1g(11)    :     Excited v=1 12  2     B1u - Ground v=0 11  3 B1g
SymmetricTop Excited  12  9  2 Ground  11  3  1  1500.24285776        -               0.451588359718498   0.0000    :     pR3B2g(11)    :     Excited v=1 12  2     B2u - Ground v=0 11  3 B2g
SymmetricTop Excited  17 11  3 Ground  16  5  2  1500.24925996        -               0.43135874487974    0.0000    :     rR2(16)    :     Excited v=1 17  3     E2u - Ground v=0 16  2 E2g
SymmetricTop Excited  18  8  1 Ground  17  2  1  1500.24954104        -               0.385150388828658   0.0000    :     rR3B1g(17)    :     Excited v=1 18  4     B1u - Ground v=0 17  3 B1g
SymmetricTop Excited  18  9  1 Ground  17  3  1  1500.24954104        -               0.385150388828658   0.0000    :     rR3B2g(17)    :     Excited v=1 18  4     B2u - Ground v=0 17  3 B2g
SymmetricTop Excited  19 11  1 Ground  18  5  1  1500.249489          -               0.336305601758897   0.0000    :     rR4(18)    :     Excited v=1 19  5     E2u - Ground v=0 18  4 E2g
SymmetricTop Excited  16  7  2 Ground  15  1  1  1500.25924244        -               0.833726073254001   0.0000    :     rR0(15)    :     Excited v=1 16  1     A2u - Ground v=0 15  0 A2g
SymmetricTop Excited  14 11  4 Ground  13  5  2  1500.25768044        -               0.441178764860466   0.0000    :     pR2(13)    :     Excited v=1 14  1     E2u - Ground v=0 13  2 E2g
SymmetricTop Excited  15 10  3 Ground  14  4  2  1500.258628          -               0.437969512532063   0.0000    :     pR1(14)    :     Excited v=1 15  0    E1u - Ground v=0 14  1 E1g
SymmetricTop Excited  13  9  2 Ground  12  3  1  1500.25639976        -               0.420630131722591   0.0000    :     pR3B2g(12)    :     Excited v=1 13  2     B2u - Ground v=0 12  3 B2g
SymmetricTop Excited  13  8  2 Ground  12  2  1  1500.25639976        -               0.420630131722591   0.0000    :     pR3B1g(12)    :     Excited v=1 13  2     B1u - Ground v=0 12  3 B1g
SymmetricTop Excited  17 10  2 Ground  16  4  2  1500.25952376        -               0.383602199872664   0.0000    :     rR1(16)    :     Excited v=1 17  2     E1u - Ground v=0 16  1 E1g
SymmetricTop Excited  12 11  2 Ground  11  5  1  1500.25478596        -               0.371506248490269   0.0000    :     pR4(11)    :     Excited v=1 12  3     E2u - Ground v=0 11  4 E2g
SymmetricTop Excited  18 11  3 Ground  17  5  2  1500.25947196        -               0.34321870114596    0.0000    :     rR2(17)    :     Excited v=1 18  3     E2u - Ground v=0 17  2 E2g
SymmetricTop Excited  19  8  1 Ground  18  2  1  1500.25908704        -               0.299786549571432   0.0000    :     rR3B1g(18)    :     Excited v=1 19  4     B1u - Ground v=0 18  3 B1g
SymmetricTop Excited  19  9  1 Ground  18  3  1  1500.25908704        -               0.299786549571432   0.0000    :     rR3B2g(18)    :     Excited v=1 19  4     B2u - Ground v=0 18  3 B2g
SymmetricTop Excited  11 10  1 Ground  10  4  1  1500.25283904        -               0.292123246482939   0.0000    :     pR5(10)    :     Excited v=1 11  4     E1u - Ground v=0 10  5 E1g
SymmetricTop Excited  20 11  1 Ground  19  5  1  1500.258369          -               0.256382493918295   0.0000    :     rR4(19)    :     Excited v=1 20  5     E2u - Ground v=0 19  4 E2g
SymmetricTop Excited  12 10  1 Ground  11  4  1  1500.26704704        -               0.299517177781833   0.0000    :     pR5(11)    :     Excited v=1 12  4     E1u - Ground v=0 11  5 E1g
SymmetricTop Excited  21 11  1 Ground  20  5  1  1500.266583          -               0.192195756402317   0.0000    :     rR4(20)    :     Excited v=1 21  5     E2u - Ground v=0 20  4 E2g
SymmetricTop Excited  17  6  2 Ground  16  0  1  1500.27012044        -               0.683711780219749   0.0000    :     rR0(16)    :     Excited v=1 17  1     A1u - Ground v=0 16  0 A1g
SymmetricTop Excited  15 11  4 Ground  14  5  2  1500.26989044        -               0.384145721379139   0.0000    :     pR2(14)    :     Excited v=1 15  1     E2u - Ground v=0 14  2 E2g
SymmetricTop Excited  14  9  2 Ground  13  3  1  1500.26927576        -               0.380829555081431   0.0000    :     pR3B2g(13)    :     Excited v=1 14  2     B2u - Ground v=0 13  3 B2g
SymmetricTop Excited  14  8  2 Ground  13  2  1  1500.26927576        -               0.380829555081431   0.0000    :     pR3B1g(13)    :     Excited v=1 14  2     B1u - Ground v=0 13  3 B1g
SymmetricTop Excited  16 10  3 Ground  15  4  2  1500.270172          -               0.369291292776339   0.0000    :     pR1(15)    :     Excited v=1 16  0    E1u - Ground v=0 15  1 E1g
SymmetricTop Excited  13 11  2 Ground  12  5  1  1500.26832796        -               0.353902476034495   0.0000    :     pR4(12)    :     Excited v=1 13  3     E2u - Ground v=0 12  4 E2g
SymmetricTop Excited  18 10  2 Ground  17  4  2  1500.26973576        -               0.306835229859835   0.0000    :     rR1(17)    :     Excited v=1 18  2     E1u - Ground v=0 17  1 E1g
SymmetricTop Excited  19 11  3 Ground  18  5  2  1500.26901796        -               0.268310019167874   0.0000    :     rR2(18)    :     Excited v=1 19  3     E2u - Ground v=0 18  2 E2g
SymmetricTop Excited  20  8  1 Ground  19  2  1  1500.26796704        -               0.229373265899753   0.0000    :     rR3B1g(19)    :     Excited v=1 20  4     B1u - Ground v=0 19  3 B1g
SymmetricTop Excited  20  9  1 Ground  19  3  1  1500.26796704        -               0.229373265899753   0.0000    :     rR3B2g(19)    :     Excited v=1 20  4     B2u - Ground v=0 19  3 B2g
SymmetricTop Excited  20 11  3 Ground  19  5  2  1500.27789796        -               0.206104524333477   0.0000    :     rR2(19)    :     Excited v=1 20  3     E2u - Ground v=0 19  2 E2g
SymmetricTop Excited  21  8  1 Ground  20  2  1  1500.27618104        -               0.172523512389482   0.0000    :     rR3B1g(20)    :     Excited v=1 21  4     B1u - Ground v=0 20  3 B1g
SymmetricTop Excited  21  9  1 Ground  20  3  1  1500.27618104        -               0.172523512389482   0.0000    :     rR3B2g(20)    :     Excited v=1 21  4     B2u - Ground v=0 20  3 B2g
SymmetricTop Excited  22 11  1 Ground  21  5  1  1500.274131          -               0.141680771884608   0.0000    :     rR4(21)    :     Excited v=1 22  5     E2u - Ground v=0 21  4 E2g
SymmetricTop Excited  18  7  2 Ground  17  1  1  1500.28033244        -               0.5501034709183     0.0000    :     rR0(17)    :     Excited v=1 18  1     A2u - Ground v=0 17  0 A2g
SymmetricTop Excited  15  9  2 Ground  14  3  1  1500.28148576        -               0.335904577949354   0.0000    :     pR3B2g(14)    :     Excited v=1 15  2     B2u - Ground v=0 14  3 B2g
SymmetricTop Excited  15  8  2 Ground  14  2  1  1500.28148576        -               0.335904577949354   0.0000    :     pR3B1g(14)    :     Excited v=1 15  2     B1u - Ground v=0 14  3 B1g
SymmetricTop Excited  16 11  4 Ground  15  5  2  1500.28143444        -               0.327022133925244   0.0000    :     pR2(15)    :     Excited v=1 16  1     E2u - Ground v=0 15  2 E2g
SymmetricTop Excited  14 11  2 Ground  13  5  1  1500.28120396        -               0.326349383140641   0.0000    :     pR4(13)    :     Excited v=1 14  3     E2u - Ground v=0 13  4 E2g
SymmetricTop Excited  17 10  3 Ground  16  4  2  1500.28105           -               0.305087129723289   0.0000    :     pR1(16)    :     Excited v=1 17  0    E1u - Ground v=0 16  1 E1g
SymmetricTop Excited  13 10  1 Ground  12  4  1  1500.28058904        -               0.293476728892122   0.0000    :     pR5(12)    :     Excited v=1 13  4     E1u - Ground v=0 12  5 E1g
SymmetricTop Excited  19 10  2 Ground  18  4  2  1500.27928176        -               0.241015058500733   0.0000    :     rR1(18)    :     Excited v=1 19  2     E1u - Ground v=0 18  1 E1g
SymmetricTop Excited  23 11  1 Ground  22  5  1  1500.281013          -               0.102707302680256   0.0000    :     rR4(22)    :     Excited v=1 23  5     E2u - Ground v=0 22  4 E2g
SymmetricTop Excited  19  6  2 Ground  18  0  1  1500.28987844        -               0.434385317505502   0.0000    :     rR0(18)    :     Excited v=1 19  1     A1u - Ground v=0 18  0 A1g
SymmetricTop Excited  15 11  2 Ground  14  5  1  1500.29341396        -               0.292279699682836   0.0000    :     pR4(14)    :     Excited v=1 15  3     E2u - Ground v=0 14  4 E2g
SymmetricTop Excited  16  9  2 Ground  15  3  1  1500.29302976        -               0.28913186221947    0.0000    :     pR3B2g(15)    :     Excited v=1 16  2     B2u - Ground v=0 15  3 B2g
SymmetricTop Excited  16  8  2 Ground  15  2  1  1500.29302976        -               0.28913186221947    0.0000    :     pR3B1g(15)    :     Excited v=1 16  2     B1u - Ground v=0 15  3 B1g
SymmetricTop Excited  14 10  1 Ground  13  4  1  1500.29346504        -               0.276778723509602   0.0000    :     pR5(13)    :     Excited v=1 14  4     E1u - Ground v=0 13  5 E1g
SymmetricTop Excited  17 11  4 Ground  16  5  2  1500.29231244        -               0.272437102029309   0.0000    :     pR2(16)    :     Excited v=1 17  1     E2u - Ground v=0 16  2 E2g
SymmetricTop Excited  18 10  3 Ground  17  4  2  1500.291262          -               0.247083106150288   0.0000    :     pR1(17)    :     Excited v=1 18  0    E1u - Ground v=0 17  1 E1g
SymmetricTop Excited  21 10  2 Ground  20  4  2  1500.29637576        -               0.140922655585224   0.0000    :     rR1(20)    :     Excited v=1 21  2     E1u - Ground v=0 20  1 E1g
SymmetricTop Excited  22 11  3 Ground  21  5  2  1500.29365996        -               0.115431660651817   0.0000    :     rR2(21)    :     Excited v=1 22  3     E2u - Ground v=0 21  2 E2g
SymmetricTop Excited  23  8  1 Ground  22  2  1  1500.29061104        -               0.0927434492083671  0.0000    :     rR3B1g(22)    :     Excited v=1 23  4     B1u - Ground v=0 22  3 B1g
SymmetricTop Excited  23  9  1 Ground  22  3  1  1500.29061104        -               0.0927434492083671  0.0000    :     rR3B2g(22)    :     Excited v=1 23  4     B2u - Ground v=0 22  3 B2g
SymmetricTop Excited  24  8  1 Ground  23  2  1  1500.29682704        -               0.0662917576072872  0.0000    :     rR3B1g(23)    :     Excited v=1 24  4     B1u - Ground v=0 23  3 B1g
SymmetricTop Excited  24  9  1 Ground  23  3  1  1500.29682704        -               0.0662917576072872  0.0000    :     rR3B2g(23)    :     Excited v=1 24  4     B2u - Ground v=0 23  3 B2g
SymmetricTop Excited  25 11  1 Ground  24  5  1  1500.292779          -               0.0513334867491311  0.0000    :     rR4(24)    :     Excited v=1 25  5     E2u - Ground v=0 24  4 E2g
SymmetricTop Excited  20  7  2 Ground  19  1  1  1500.29875844        -               0.336730864228027   0.0000    :     rR0(19)    :     Excited v=1 20  1     A2u - Ground v=0 19  0 A2g
